ma_short,ma_long,rsi,profit,drawdown,final,curve,index
3,30,45,-5.637455293935258,7.792197546020016,94362.54470606474,"[100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 99590.7502491579, 99506.60426154642, 98747.01956678063, 98061.61454325255, 98061.61454325255, 98061.61454325255, 98061.61454325255, 98061.61454325255, 98061.61454325255, 98061.61454325255, 97681.84368357199, 97354.13412717215, 97139.72706897499, 97139.72706897499, 97139.72706897499, 97139.72706897499, 97139.72706897499, 97148.19909282142, 96750.38773779653, 96598.01589714651, 96547.30834265384, 96208.67656596805, 96208.67656596805, 96208.67656596805, 96208.67656596805, 96208.67656596805, 96151.30117752554, 97264.2113408983, 97533.72791879662, 97328.97411841064, 96982.99806363939, 97414.91407792321, 97606.98619373929, 97232.32244474678, 97104.02812123374, 96954.31036941813, 97054.65573761691, 95928.44827391845, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95602.80952182272, 95254.21970153108, 95160.52129881032, 95195.59202864223, 95528.96247561059, 95067.21992321973, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 94584.95538174536, 93745.37564709122, 93745.37564709122, 93745.37564709122, 93745.37564709122, 93745.37564709122, 93745.37564709122, 93745.37564709122, 93745.37564709122, 94286.9649528359, 94385.03050613948, 95026.07834179714, 95441.18537140597, 95483.94975331533, 94977.1848628063, 95554.29507209134, 94934.00258791412, 95850.85979223804, 96153.4143118053, 96196.17869371467, 96539.40813027714, 96337.98371255418, 96040.8618017637, 96252.45494873545, 96870.24007501572, 96984.88204997145, 96634.82702802279, 96493.57919982703, 96601.8134823794, 97069.01783718076, 96708.23689533952, 96816.19258257002, 96756.43388602565, 96253.70862768394, 95985.69992803046, 96236.29642006612, 95665.73320084538, 95918.83705077802, 96148.95678665512, 96148.95678665512, 95948.80523087297, 95776.59734587136, 95356.90747706694, 95317.86655903864, 95317.86655903864, 95317.86655903864, 95317.86655903864, 95317.86655903864, 95317.86655903864, 95317.86655903864, 95317.86655903864, 95317.86655903864, 95173.07284024925, 95173.07284024925, 95173.07284024925, 95173.07284024925, 95173.07284024925, 95173.07284024925, 94916.75047271783, 95619.14204235186, 95633.98037612802, 95255.9311465568, 95706.85891812593, 95729.44470051088, 95708.56598307364, 95608.24308922424, 95201.30506823043, 95389.08221247734, 95882.9492331155, 96053.52441519714, 95859.181636536, 95968.03985512389, 95407.85992690202, 94878.53848042703, 95328.02181242502, 94979.51793771784, 95036.63895712161, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 94784.387282927, 95027.88112772768, 94703.49187069637, 93693.44332930094, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 93401.22379526982, 95375.359253361, 97549.53055277905, 101862.86344705897, 101862.86344705897, 98271.42027399779, 98271.42027399779, 96911.82103157765, 97823.42359721047, 96528.5964394726, 96528.5964394726, 95982.28991560393, 97708.12475155613, 97833.71101032879, 98118.1380637979, 98312.50074914015, 97753.47184599761, 98101.0069392311, 98198.5031922803, 97700.81883078499, 97257.42501846826, 97277.45331851325, 97264.60497508815, 97954.13273890119, 99211.38093229136, 98955.79966945312, 100485.25639364342, 99960.61570378568, 100301.72662530663, 99729.97534289025, 100046.77518322451, 99149.02867743431, 98257.328450903, 98024.92459189039, 98358.85555679144, 98470.71172308043, 98515.17706846335, 96958.26015930568, 96958.26015930568, 96958.26015930568, 96958.26015930568, 96958.26015930568, 96958.26015930568, 96958.26015930568, 96958.26015930568, 96958.26015930568, 96958.26015930568, 96958.26015930568, 96958.26015930568, 96958.26015930568, 96875.6343782437, 97356.95078569278, 96200.43251097522, 95941.51413096607, 96065.14947737157, 96306.11100628355, 96349.42584305172, 96134.42895018563, 96134.42895018563, 96134.42895018563, 96134.42895018563, 96156.74019000941, 96078.952353867, 96296.27588988042, 95522.73917512453, 94141.73373067965, 94141.73373067965, 94141.73373067965, 94141.73373067965, 94141.73373067965, 94141.73373067965, 94141.73373067965, 94141.73373067965, 94141.73373067965, 94141.73373067965, 94141.73373067965, 94141.73373067965, 94141.73373067965, 94141.73373067965, 94141.73373067965, 94141.73373067965, 94141.73373067965, 94141.73373067965, 94141.73373067965, 94141.73373067965, 94141.73373067965, 94141.73373067965, 93925.50790123153, 94368.5777928239, 94190.96371863436, 94599.64501569954, 94700.88021151816, 94283.14928431425, 94613.52111524559, 94477.65600142942, 95075.41423752651, 94970.19720444684, 94438.44093749492, 94852.19002743777, 94950.89132681754, 94008.88516024307, 93989.82060608413, 93950.60554214963, 94159.95365269232, 94807.54518542002, 94659.97588329109, 94476.4493840776, 94628.72449387866, 94457.50549165384, 94268.66987609229, 95414.7150368614, 95296.82852158751, 95428.71179814264, 95458.2739232625, 95033.78593888834, 94306.31633746941, 94549.44973386337, 94518.68099139168, 94362.54470606474, 94362.54470606474, 94362.54470606474, 94362.54470606474, 94362.54470606474]","DatetimeIndex(['2023-04-04', '2023-04-06', '2023-04-07', '2023-04-10',
               '2023-04-11', '2023-04-12', '2023-04-13', '2023-04-14',
               '2023-04-17', '2023-04-18',
               ...
               '2025-03-19', '2025-03-20', '2025-03-21', '2025-03-24',
               '2025-03-25', '2025-03-26', '2025-03-27', '2025-03-28',
               '2025-03-31', '2025-04-01'],
              dtype='datetime64[ns]', name='Date', length=482, freq=None)"
3,30,50,-5.4419211261947344,7.792197546020008,94558.07887380527,"[100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 99590.7502491579, 99506.60426154642, 98747.01956678063, 98061.61454325255, 98061.61454325255, 98061.61454325255, 98061.61454325255, 98061.61454325255, 98061.61454325255, 98061.61454325255, 97681.84368357199, 97354.13412717215, 97139.72706897499, 97139.72706897499, 97139.72706897499, 97139.72706897499, 97139.72706897499, 97148.19909282142, 96750.38773779653, 96598.01589714651, 96547.30834265384, 96208.67656596805, 96208.67656596805, 96208.67656596805, 96208.67656596805, 96208.67656596805, 96151.30117752554, 97264.2113408983, 97533.72791879662, 97328.97411841064, 96982.99806363939, 97414.91407792321, 97606.98619373929, 97232.32244474678, 97104.02812123374, 96954.31036941813, 97054.65573761691, 95928.44827391845, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95579.51726351926, 95602.80952182272, 95254.21970153108, 95160.52129881032, 95195.59202864223, 95528.96247561059, 95067.21992321973, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 95010.44504360502, 94584.95538174536, 93745.37564709122, 93745.37564709122, 93745.37564709122, 93745.37564709122, 93745.37564709122, 93745.37564709122, 93745.37564709122, 93745.37564709122, 94286.9649528359, 94385.03050613948, 95026.07834179714, 95441.18537140597, 95483.94975331533, 94977.1848628063, 95554.29507209134, 94934.00258791412, 95850.85979223804, 96153.4143118053, 96196.17869371467, 96539.40813027714, 96337.98371255418, 96040.8618017637, 96252.45494873545, 96870.24007501572, 96984.88204997145, 96634.82702802279, 96493.57919982703, 96601.8134823794, 97069.01783718076, 96708.23689533952, 96816.19258257002, 96756.43388602565, 96253.70862768394, 95985.69992803046, 96236.29642006612, 95665.73320084538, 95918.83705077802, 96148.95678665512, 96148.95678665512, 96148.95678665512, 95976.02894007122, 95554.58444439818, 95515.3803052658, 95515.3803052658, 95515.3803052658, 95515.3803052658, 95515.3803052658, 95515.3803052658, 95515.3803052658, 95515.3803052658, 95515.3803052658, 95370.28655091267, 95370.28655091267, 95370.28655091267, 95370.28655091267, 95370.28655091267, 95370.28655091267, 95113.43304275797, 95817.28007919215, 95832.1491603507, 95453.3165527803, 95905.17871825327, 95927.81130196364, 95906.88932051047, 95806.35854170402, 95398.57728055061, 95586.74352884019, 96081.63392032063, 96252.56256124939, 96057.81707350916, 96166.90086360149, 95605.56015366912, 95075.14186915499, 95525.55660194882, 95176.33057190651, 95233.56995512746, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 94980.79557543219, 95224.79397812119, 94899.73253506952, 93887.59101280403, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 93594.76595352386, 95572.99213357478, 97751.66866096099, 102073.93946551344, 102073.93946551344, 98475.05425224426, 98475.05425224426, 97112.63770442868, 98026.12925524663, 96728.61901015198, 96728.61901015198, 96181.18045246831, 97910.59149208645, 98036.43798551752, 98321.45441697931, 98516.21985265048, 97956.0325529041, 98304.28779400376, 98401.98607476169, 97903.27043228806, 97458.95783762666, 97479.02763948777, 97466.15267225611, 98157.10924702216, 99416.96265819133, 99160.85179041633, 100693.47779166029, 100167.74996303394, 100509.56772051776, 99936.63167870865, 100254.08797858746, 99354.48119956706, 98460.93322865569, 98228.04779196526, 98562.67071481963, 98674.75866483648, 98719.31614947156, 97159.17306139914, 97159.17306139914, 97159.17306139914, 97159.17306139914, 97159.17306139914, 97159.17306139914, 97159.17306139914, 97159.17306139914, 97159.17306139914, 97159.17306139914, 97159.17306139914, 97159.17306139914, 97159.17306139914, 97076.37606660629, 97558.68983803537, 96399.77507391591, 96140.32017393365, 96264.21171239753, 96505.67255183743, 96549.07714382136, 96333.63474327375, 96333.63474327375, 96333.63474327375, 96333.63474327375, 96355.9922155272, 96278.04319064354, 96495.8170555123, 95720.67744992505, 94336.81034303701, 94336.81034303701, 94336.81034303701, 94336.81034303701, 94336.81034303701, 94336.81034303701, 94336.81034303701, 94336.81034303701, 94336.81034303701, 94336.81034303701, 94336.81034303701, 94336.81034303701, 94336.81034303701, 94336.81034303701, 94336.81034303701, 94336.81034303701, 94336.81034303701, 94336.81034303701, 94336.81034303701, 94336.81034303701, 94336.81034303701, 94336.81034303701, 94120.13645935575, 94564.12446207763, 94386.14234333944, 94795.67049290889, 94897.11546411902, 94478.51893214104, 94809.5753459353, 94673.42869804183, 95272.42558406692, 95166.99052459701, 94634.13237427152, 95048.73881798972, 95147.64464212547, 94203.68648927973, 94184.58243033907, 94145.28610656876, 94355.06801961953, 95004.00146477428, 94856.12637563245, 94672.21958038735, 94824.81022838163, 94653.23643321215, 94464.00952028739, 95612.42946850424, 95494.2986736624, 95626.45523329612, 95656.07861583066, 95230.71102498766, 94501.7339911069, 94745.37119848287, 94714.53869829385, 94558.07887380527, 94558.07887380527, 94558.07887380527, 94558.07887380527, 94558.07887380527]","DatetimeIndex(['2023-04-04', '2023-04-06', '2023-04-07', '2023-04-10',
               '2023-04-11', '2023-04-12', '2023-04-13', '2023-04-14',
               '2023-04-17', '2023-04-18',
               ...
               '2025-03-19', '2025-03-20', '2025-03-21', '2025-03-24',
               '2025-03-25', '2025-03-26', '2025-03-27', '2025-03-28',
               '2025-03-31', '2025-04-01'],
              dtype='datetime64[ns]', name='Date', length=482, freq=None)"
3,50,45,1.808105589652172,6.03663786358086,101808.10558965217,"[100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 100000.0, 99940.36360285743, 101097.1305422817, 101377.26803873038, 101164.44544549412, 100804.83541122239, 101253.77206610682, 101453.41322392315, 101063.98499108013, 100930.63493566692, 100775.01721265112, 100879.31692010001, 99708.72866975001, 99346.04723305034, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99226.13456325937, 99799.38751529991, 99903.18640373524, 100581.71266024001, 101021.08863685545, 101066.35320894301, 100529.96065762524, 101140.811218403, 100484.25376072901, 101454.71439095812, 101774.95755243755, 101820.22212452511, 102183.51823404875, 101970.31767626824, 101655.82473730156, 101879.78853209311, 102533.69204091508, 102655.03648009444, 102284.51573202915, 102135.00994669758, 102249.57207214396, 102744.09120824066, 102362.21745675275, 102476.48469899333, 102413.23225135307, 101881.11550651913, 101597.43786255669, 101862.68530615774, 101258.76450071586, 101526.66589316897, 101770.23942114503, 102627.90722516249, 102407.18714563453, 102217.28236111082, 101754.46316963568, 101711.4102215915, 101287.07328847096, 101280.14353313507, 100861.4093809244, 101941.2716804987, 101381.43591432125, 102181.89637641695, 102246.77068168903, 101831.87001115351, 101673.22284644272, 101309.33697050752, 101536.39703895978, 101664.08146706346, 101664.08146706346, 102226.2551020511, 101949.42287816214, 102708.01691790708, 102724.0425538187, 102315.74338753981, 102802.75253550842, 102827.14553884292, 102804.5961927372, 102696.24587560032, 102256.74635621921, 102459.54865138378, 102992.93286964527, 103177.15677273532, 102967.26348822934, 103084.83209151006, 102479.82888090023, 101908.15332019508, 102393.6024505086, 102017.2127362661, 102078.90434353644, 101806.46853303914, 101602.38985979313, 101727.61673156256, 102109.39559770454, 101813.27588280689, 101777.2536569525, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 101519.99256364584, 103787.30637768505, 108285.42446910142, 108285.42446910142, 104467.5370144285, 104467.5370144285, 103022.21360517788, 103991.29367446118, 102614.82629817701, 102614.82629817701, 102034.07457153716, 103868.72511492949, 104002.22971983148, 104304.5901991381, 104511.20765687508, 103916.93139152399, 104286.37893909129, 104390.02243376945, 103860.95854814482, 103389.60828810971, 103410.89939360562, 103397.24094857051, 104130.24416545464, 105466.76318403715, 105195.0672528976, 106820.95783737097, 106263.23799843738, 106625.85632348713, 106018.0555194248, 106354.82992396693, 105400.47955371972, 104452.55668701843, 104205.49951947162, 104560.48518406056, 104679.39399966033, 104726.66293198771, 103071.58076890989, 102835.77173256846, 102729.85183038443, 103625.14951180339, 103163.30660076332, 103752.89614477882, 104168.67528040637, 104225.71937437652, 103940.09718555413, 103819.9832130395, 104510.27031260796, 104422.293857823, 104811.55954132357, 104720.36933476565, 105251.57572157226, 103975.18064240902, 103689.42454726272, 103825.87509128993, 104091.81305050291, 104139.6176081258, 103902.33560222176, 103902.33560222176, 103902.33560222176, 103902.33560222176, 103926.44964703577, 103842.37635565721, 104077.26018676447, 103241.21973575339, 101748.62553486039, 101748.62553486039, 101748.62553486039, 101748.62553486039, 101748.62553486039, 101748.62553486039, 101748.62553486039, 101748.62553486039, 101748.62553486039, 101748.62553486039, 101748.62553486039, 101748.62553486039, 101748.62553486039, 101748.62553486039, 101748.62553486039, 101748.62553486039, 101748.62553486039, 101748.62553486039, 101748.62553486039, 101748.62553486039, 101748.62553486039, 101748.62553486039, 101748.62553486039, 102229.70650665642, 102036.85487526105, 102480.59704614156, 102590.51723550344, 102136.94906438203, 102495.66357984432, 102348.14256289379, 102997.18263214148, 102882.93900267358, 102305.56322851642, 102754.80795953183, 102861.97686882626, 101839.15575041351, 101818.45564323929, 101775.87630886192, 102003.18444776881, 102706.3330250099, 102546.10371441444, 102346.83242952832, 102512.17126024907, 102326.26333569064, 102121.22746399653, 103365.59213450816, 103237.59210470296, 103380.78968154747, 103412.88794900119, 102951.98303103319, 102162.10362499881, 102426.09549813851, 102392.68709731934, 102223.15583982914, 102394.12824402135, 102168.26125181647, 101803.25809619998, 101808.10558965217]","DatetimeIndex(['2023-04-04', '2023-04-06', '2023-04-07', '2023-04-10',
               '2023-04-11', '2023-04-12', '2023-04-13', '2023-04-14',
               '2023-04-17', '2023-04-18',
               ...
               '2025-03-19', '2025-03-20', '2025-03-21', '2025-03-24',
               '2025-03-25', '2025-03-26', '2025-03-27', '2025-03-28',
               '2025-03-31', '2025-04-01'],
              dtype='datetime64[ns]', name='Date', length=482, freq=None)"
