,open,close,high,low,volume,money
2024-09-25,46.83,46.6,47.42,46.49,140567285.0,6594953850.77
2024-09-26,46.82,49.61,49.63,46.44,166451835.0,8023977091.65
2024-09-27,51.06,51.06,51.32,49.88,141776043.0,7197182303.76
2024-09-30,53.6,56.17,56.17,53.52,266425584.0,14733344152.8
2024-10-08,61.79,60.73,61.79,58.15,402602361.0,24440888194.8
2024-10-09,59.03,54.8,59.03,54.75,290193354.0,16431475144.11
2024-10-10,55.72,57.56,59.61,55.4,226325929.0,12981664827.18
2024-10-11,56.87,56.61,58.89,56.11,133364926.0,7645831882.44
2024-10-14,57.45,57.72,58.28,56.62,119705851.0,6884203094.57
2024-10-15,57.63,56.27,58.32,56.17,104476303.0,5988622376.53
2024-10-16,55.86,56.45,56.9,55.7,86904288.0,4894961073.69
2024-10-17,56.97,56.08,57.85,56.05,79642935.0,4529673855.11
2024-10-18,56.08,57.18,58.35,54.75,149466236.0,8417973824.14
2024-10-21,57.4,56.9,57.47,56.18,87531258.0,4966469517.03
2024-10-22,56.8,57.06,58.2,56.58,84601119.0,4835443519.87
2024-10-23,57.2,58.31,59.3,56.9,119192651.0,6939592003.78
2024-10-24,57.9,58.1,58.48,57.63,51273005.0,2976336248.6
2024-10-25,58.01,57.7,58.48,57.56,53944541.0,3122695351.96
2024-10-28,57.78,57.5,58.06,57.08,57880987.0,3325855084.36
2024-10-29,57.5,57.63,58.46,57.44,62010028.0,3591688617.52
2024-10-30,57.49,55.97,57.91,55.68,90747926.0,5123310916.61
2024-10-31,55.96,55.92,56.8,55.4,75763009.0,4236922731.54
2024-11-01,56.15,56.15,57.0,56.0,65013925.0,3676222858.28
2024-11-04,56.17,56.97,56.97,55.93,53073970.0,2993285083.1
2024-11-05,56.82,58.75,58.88,56.28,120114422.0,6976690582.1
2024-11-06,58.89,57.49,59.05,56.95,126251828.0,7311429314.47
2024-11-07,57.0,60.84,61.0,56.9,186426320.0,11055869272.25
2024-11-08,61.2,59.12,61.49,59.01,132299025.0,7922272847.26
2024-11-11,58.13,58.4,58.52,57.52,91716007.0,5320862805.17
2024-11-12,58.4,57.01,58.97,56.88,96289275.0,5557347301.49
2024-11-13,56.7,57.19,57.5,56.62,61824493.0,3532487702.17
2024-11-14,57.19,57.0,58.09,56.9,66323183.0,3815907812.2
2024-11-15,56.9,55.8,57.48,55.8,78059714.0,4413936479.86
2024-11-18,56.1,55.76,57.16,55.38,68429646.0,3851412801.79
2024-11-19,56.0,55.61,56.12,55.1,52819300.0,2934893273.53
2024-11-20,55.62,55.46,55.8,55.2,46997145.0,2605295419.52
2024-11-21,55.49,55.49,55.67,55.12,41024489.0,2269302644.37
2024-11-22,55.47,53.03,55.47,53.0,100680813.0,5439029186.91
2024-11-25,53.0,52.57,53.25,52.14,70269826.0,3704922204.59
2024-11-26,52.5,53.05,53.27,52.37,40761823.0,2156122895.27
2024-11-27,53.06,53.55,53.6,52.79,44446366.0,2366194482.97
2024-11-28,53.57,53.17,53.99,52.83,42550213.0,2268917373.38
2024-11-29,53.15,53.25,54.42,53.04,56357055.0,3018761403.42
2024-12-02,53.2,54.01,54.23,53.18,44960590.0,2420512863.94
2024-12-03,53.85,54.43,54.61,53.55,47005763.0,2544434590.64
2024-12-04,54.18,53.93,54.34,53.71,38188736.0,2059281653.68
2024-12-05,53.69,53.68,54.05,53.49,29588882.0,1589274038.26
2024-12-06,53.79,55.12,55.69,53.78,78983681.0,4338822601.68
2024-12-09,54.95,54.83,55.3,54.45,51046345.0,2801288362.27
2024-12-10,56.9,55.62,57.18,55.5,100098350.0,5649587634.71
2024-12-11,55.61,54.9,55.93,54.88,50478424.0,2790301409.65
2024-12-12,54.96,55.58,55.85,54.7,52633585.0,2909611957.11
2024-12-13,55.2,53.74,55.21,53.68,88709588.0,4798656728.82
2024-12-16,53.71,53.12,53.99,52.93,65859184.0,3512263333.83
2024-12-17,52.9,53.01,53.47,52.74,53769372.0,2853899355.19
2024-12-18,53.33,52.94,53.68,52.88,50446143.0,2683105293.26
2024-12-19,52.6,52.89,52.94,52.35,40549628.0,2136614146.62
2024-12-20,52.89,52.62,53.23,52.52,46196543.0,2437090038.01
2024-12-23,52.62,53.1,53.48,52.62,55550547.0,2954746191.08
2024-12-24,53.08,53.78,53.83,53.0,49560916.0,2654767330.42
2024-12-25,53.81,53.9,54.31,53.57,41739896.0,2249897990.35
2024-12-26,53.89,53.45,53.94,53.36,37922170.0,2031175519.15
2024-12-27,53.45,53.27,53.75,52.71,53775719.0,2862446916.89
2024-12-30,53.22,53.9,53.9,53.21,53343783.0,2865180504.46
2024-12-31,53.79,52.65,54.02,52.65,67711790.0,3607846473.56
2025-01-02,52.7,50.71,52.73,50.39,94857917.0,4877807223.25
2025-01-03,51.0,50.3,51.09,50.08,55135185.0,2788346286.54
2025-01-06,50.55,50.34,50.62,49.83,41348951.0,2077171909.27
2025-01-07,50.19,50.17,50.36,49.81,39278717.0,1967557697.73
2025-01-08,50.18,50.3,50.58,49.55,51038304.0,2555823166.64
2025-01-09,50.26,49.81,50.41,49.8,40082112.0,2005089617.47
2025-01-10,49.82,48.95,50.08,48.9,52270371.0,2576373865.93
2025-01-13,48.48,48.59,48.8,48.1,51139315.0,2474824395.9
2025-01-14,48.59,49.36,49.58,48.5,61577440.0,3024006483.51
2025-01-15,49.25,49.11,49.66,48.91,45802852.0,2251226874.25
2025-01-16,49.3,49.25,49.75,48.93,41576107.0,2052212528.83
