,open,close,high,low,volume,money
2024-03-29,41.17,42.25,42.25,40.91,31817434.0,1333095091.56
2024-04-01,42.24,43.71,43.91,42.14,40430163.0,1754186246.72
2024-04-02,43.57,43.41,43.78,42.73,24463173.0,1061611861.94
2024-04-03,43.18,44.32,44.63,43.18,32319171.0,1430505256.34
2024-04-08,44.06,43.95,44.43,43.55,29945236.0,1317545233.21
2024-04-09,43.78,43.45,43.85,42.99,25543863.0,1107042176.21
2024-04-10,43.45,43.07,43.94,42.84,20476861.0,887332562.47
2024-04-11,42.69,42.24,43.02,42.07,30964137.0,1312340188.99
2024-04-12,42.23,41.3,42.51,41.12,33744690.0,1407340339.89
2024-04-15,41.05,41.59,42.07,41.05,24507336.0,1020663204.49
2024-04-16,41.31,41.93,42.64,41.3,26106189.0,1097933941.62
2024-04-17,41.94,42.14,42.59,41.55,20780927.0,872570288.05
2024-04-18,41.99,42.67,43.17,41.57,24224711.0,1034570670.96
2024-04-19,42.67,42.57,43.02,42.03,17636501.0,750213156.26
2024-04-22,42.69,44.22,44.89,42.61,39480167.0,1742882573.33
2024-04-23,44.22,44.05,44.63,43.92,22536758.0,996170428.45
2024-04-24,44.24,43.28,44.24,42.94,21192585.0,917554271.52
2024-04-25,43.01,43.38,43.57,42.69,17138405.0,739692338.01
2024-04-26,43.37,43.51,44.02,43.14,20428432.0,890013956.96
2024-04-29,43.2,42.71,43.47,42.71,25591901.0,1101244413.87
2024-04-30,42.59,42.71,43.52,42.53,18155232.0,781065760.91
2024-05-06,43.47,43.28,43.56,42.45,23136627.0,998003889.14
2024-05-07,43.47,44.17,44.45,43.11,33535236.0,1474936371.11
2024-05-08,44.09,45.85,46.18,43.67,55027056.0,2499336135.68
2024-05-09,45.73,45.97,46.11,45.41,28124937.0,1289352668.53
2024-05-10,45.86,46.3,46.89,45.69,28648433.0,1325043081.07
2024-05-13,45.34,46.69,46.94,45.11,45573673.0,2113438899.3
2024-05-14,46.46,46.69,47.37,46.14,32236266.0,1504976955.99
2024-05-15,46.69,45.71,47.19,45.66,24120109.0,1110519618.98
2024-05-16,46.02,45.85,46.19,45.38,15120592.0,693905779.48
2024-05-17,45.85,46.7,46.75,45.79,27375795.0,1271496228.05
2024-05-20,46.69,48.32,48.8,46.61,41527057.0,1998791681.15
2024-05-21,48.16,48.1,49.03,47.77,24397598.0,1177831783.05
2024-05-22,48.4,47.55,48.62,47.0,28429106.0,1349178459.06
2024-05-23,47.66,46.66,47.97,46.41,23898445.0,1122599834.62
2024-05-24,46.69,47.05,47.98,46.41,32119672.0,1518430211.45
2024-05-27,47.22,47.45,47.58,46.24,22245676.0,1047115343.01
2024-05-28,47.49,46.96,48.26,46.51,21345640.0,1004546667.93
2024-05-29,46.8,47.0,47.57,46.53,16569754.0,780012316.11
2024-05-30,47.25,46.42,47.46,45.92,26631749.0,1235730416.52
2024-05-31,46.35,46.17,46.56,45.73,20741822.0,956424527.35
2024-06-03,46.09,47.34,47.67,46.09,32039951.0,1509635788.42
2024-06-04,47.41,47.72,47.83,46.72,23869712.0,1131646156.42
2024-06-05,47.7,47.2,47.89,46.9,15769296.0,745394602.02
2024-06-06,47.05,46.62,47.05,46.18,26893857.0,1253197265.09
2024-06-07,46.92,46.87,47.29,46.36,21112817.0,987569015.89
2024-06-11,46.8,46.12,47.25,45.54,24601835.0,1133994257.81
2024-06-12,46.12,45.82,46.6,45.64,15942414.0,732579842.04
2024-06-13,45.54,43.55,45.56,43.03,62957469.0,2769327696.03
2024-06-14,43.47,44.09,44.22,42.61,44319458.0,1927073596.26
2024-06-17,44.09,44.22,44.41,43.48,17140151.0,754494074.18
2024-06-18,44.61,43.7,44.92,43.26,24078242.0,1053207285.26
2024-06-19,43.57,43.26,43.69,43.13,15188517.0,657789976.5
2024-06-20,43.2,43.52,44.01,42.8,17534441.0,762992991.67
2024-06-21,43.52,43.0,44.06,42.99,34514159.0,1501546044.21
2024-06-24,42.86,42.74,43.21,41.9,30547655.0,1301435938.57
2024-06-25,42.75,42.6,43.3,42.42,14808431.0,634045039.63
2024-06-26,42.46,42.3,42.6,41.55,21025280.0,881714193.87
2024-06-27,42.01,42.3,42.55,41.87,15241653.0,644257533.32
2024-06-28,42.1,42.69,43.26,41.96,20935054.0,893488226.38
2024-07-01,42.99,44.05,44.33,42.99,23980202.0,1052696891.86
2024-07-02,44.04,43.42,44.36,43.23,15593955.0,679993964.88
2024-07-03,43.23,43.2,43.82,42.87,11636785.0,502292793.99
2024-07-04,43.2,42.92,43.47,42.32,16518752.0,706552871.12
2024-07-05,42.84,42.91,43.07,41.91,15794247.0,671560724.01
2024-07-08,42.97,43.12,43.88,42.9,16639401.0,721560380.66
2024-07-09,42.89,41.9,43.01,41.45,30359412.0,1274481051.86
2024-07-10,41.9,42.78,43.08,41.51,26575840.0,1131624747.81
2024-07-11,43.39,43.19,43.64,42.89,22314161.0,965398485.37
2024-07-12,43.18,42.14,43.82,42.01,27846053.0,1188125392.05
2024-07-15,42.74,43.74,44.1,42.4,35358671.0,1536651440.72
2024-07-16,43.57,44.36,45.24,43.47,34068929.0,1515304765.65
2024-07-17,44.06,44.64,44.88,43.7,22061384.0,981932591.2
2024-07-18,44.45,44.63,44.84,44.08,16950822.0,754271757.73
2024-07-19,44.45,44.92,45.07,43.87,20454576.0,913089938.21
2024-07-22,44.96,44.14,45.07,43.77,25653799.0,1132144964.63
2024-07-23,44.21,42.87,44.54,42.79,19368905.0,841531594.06
2024-07-24,42.84,42.55,43.28,42.23,19221106.0,818260106.18
2024-07-25,42.4,42.4,42.55,41.99,15721863.0,664815807.53
2024-07-26,42.4,42.14,42.66,41.57,21310194.0,896104679.51
2024-07-29,42.14,41.3,42.39,40.83,22838861.0,943261628.55
2024-07-30,41.22,42.08,42.24,40.89,17247291.0,719938662.98
2024-07-31,42.06,42.81,42.93,41.5,20342968.0,862339997.24
2024-08-01,42.79,42.53,43.49,42.38,15542910.0,665318735.85
2024-08-02,42.39,43.29,43.92,42.22,22509737.0,975217342.28
2024-08-05,43.75,43.82,44.62,43.45,32767952.0,1444544758.41
2024-08-06,44.02,43.76,44.14,43.15,21701335.0,946876976.83
2024-08-07,43.67,42.47,43.76,42.44,19745907.0,844439929.71
2024-08-08,42.44,42.84,43.15,42.41,14805642.0,634292007.8
2024-08-09,42.85,42.4,43.05,42.36,12772540.0,544344128.56
2024-08-12,42.72,43.47,43.9,42.39,30088167.0,1307489228.81
2024-08-13,43.42,43.47,44.26,43.05,17771969.0,775587686.09
2024-08-14,43.47,43.08,43.5,42.6,13637978.0,586110873.19
2024-08-15,43.07,42.85,43.62,42.53,20094028.0,866405528.55
2024-08-16,42.6,42.06,42.69,41.87,18442711.0,776052876.18
2024-08-19,41.66,41.12,41.96,40.93,26642619.0,1099299957.11
2024-08-20,41.03,39.97,41.08,39.63,28679839.0,1152448842.41
2024-08-21,39.69,38.6,39.75,38.43,40389850.0,1571554018.34
2024-08-22,38.39,38.48,38.59,37.63,29141954.0,1110087608.32
2024-08-23,38.38,37.76,38.73,37.64,23542068.0,895419151.68
2024-08-26,37.71,37.86,38.27,37.38,20894809.0,790131838.84
2024-08-27,37.7,36.78,37.83,36.59,26245173.0,969655998.06
2024-08-28,36.62,37.21,37.27,36.34,20852587.0,769674582.13
2024-08-29,37.16,36.97,37.39,36.74,17225045.0,638695591.03
2024-08-30,36.87,37.76,38.19,36.53,37782794.0,1422783054.98
2024-09-02,37.7,37.65,38.16,37.42,23383441.0,882674122.13
2024-09-03,37.42,38.4,38.68,37.41,20975062.0,802987723.34
2024-09-04,38.24,37.31,38.54,37.26,19138896.0,722466621.09
2024-09-05,37.5,37.3,37.66,36.91,15439773.0,574743848.45
2024-09-06,37.41,37.31,37.83,37.26,13398822.0,503277519.34
2024-09-09,37.0,37.78,37.94,36.64,19835804.0,742946016.15
2024-09-10,37.77,37.72,38.3,37.32,16172924.0,611744318.96
2024-09-11,37.59,37.67,38.04,37.04,11597606.0,436641149.48
2024-09-12,37.69,36.7,37.82,36.69,21396715.0,792511850.74
2024-09-13,36.41,36.63,37.04,36.08,16177598.0,593363526.64
2024-09-18,36.59,35.41,36.72,35.25,26573155.0,947796703.02
2024-09-19,35.54,35.81,36.51,35.13,29477228.0,1057947879.07
2024-09-20,35.76,35.18,35.76,34.29,38817024.0,1356978718.99
2024-09-23,34.66,34.89,35.53,34.42,18279511.0,641402519.73
2024-09-24,35.48,37.57,37.6,35.3,40566226.0,1480779103.43
2024-09-25,38.2,37.58,38.55,37.51,30964642.0,1177980133.63
2024-09-26,37.69,39.11,39.14,37.42,39709117.0,1526597622.42
2024-09-27,41.12,42.26,42.89,41.12,68092090.0,2851506285.58
2024-09-30,43.18,45.35,45.95,42.88,96409061.0,4275593467.31
2024-10-08,49.72,44.16,49.72,42.32,157435524.0,7195262700.54
2024-10-09,43.57,41.12,43.57,40.96,79991495.0,3372269925.83
2024-10-10,43.47,42.58,44.49,42.47,109780362.0,4780888627.55
2024-10-11,42.57,41.4,42.57,40.97,40574222.0,1689715822.4
2024-10-14,41.52,42.39,42.65,41.27,43194962.0,1819548471.26
2024-10-15,42.3,41.18,42.66,41.13,36881904.0,1541808473.51
2024-10-16,40.88,40.93,41.47,40.37,29610330.0,1212380324.79
2024-10-17,41.06,40.38,41.4,40.37,24438957.0,999569806.65
2024-10-18,40.24,41.31,42.06,39.96,48193385.0,1966180089.8
2024-10-21,43.14,42.32,43.14,41.83,59239522.0,2506888594.4
2024-10-22,42.1,43.06,43.33,41.92,43733748.0,1864905135.35
2024-10-23,43.44,42.87,43.47,42.42,41987676.0,1795820818.17
2024-10-24,42.6,42.27,43.08,42.14,22526436.0,957917918.0
2024-10-25,42.2,42.2,43.02,42.11,37545047.0,1595891750.9
2024-10-28,42.13,42.62,42.77,41.71,42909204.0,1813376261.95
2024-10-29,42.63,42.17,42.68,41.77,36407419.0,1534390567.76
2024-10-30,42.74,42.99,43.63,41.99,73588993.0,3141849992.72
2024-10-31,43.01,42.73,43.23,42.52,50137858.0,2144887530.23
2024-11-01,42.73,43.08,43.86,42.63,55388106.0,2399444227.77
2024-11-04,43.14,43.16,43.3,42.45,33682486.0,1446881826.08
2024-11-05,43.08,43.58,43.6,42.78,54589386.0,2357083442.33
2024-11-06,43.38,43.62,44.0,43.08,58267866.0,2532908686.4
2024-11-07,43.45,44.92,44.92,43.3,69046552.0,3067913125.81
2024-11-08,45.15,43.95,45.34,43.9,61851230.0,2739624297.83
2024-11-11,43.22,43.69,43.75,43.04,44049683.0,1912907221.84
2024-11-12,43.67,43.38,44.43,43.18,46716202.0,2048183396.14
2024-11-13,43.14,43.24,43.45,42.64,34242993.0,1474363028.67
2024-11-14,43.0,42.21,43.42,42.15,34609693.0,1480018979.3
2024-11-15,42.1,41.26,42.5,41.2,31247410.0,1305804962.56
2024-11-18,41.24,41.08,41.9,40.95,32136782.0,1328872001.7
2024-11-19,41.14,41.13,41.59,40.39,25866672.0,1058506301.76
2024-11-20,40.92,41.15,41.24,40.75,20176911.0,827662266.0
2024-11-21,41.12,41.48,41.57,41.04,22681327.0,937949936.59
2024-11-22,41.4,40.11,41.47,40.06,27997747.0,1139088808.25
2024-11-25,40.0,39.68,40.44,39.45,24748905.0,988638808.6
2024-11-26,39.73,39.81,40.2,39.59,17969029.0,715765189.19
2024-11-27,39.66,40.14,40.14,39.45,16976468.0,676742523.78
2024-11-28,40.15,39.66,40.15,39.57,19486199.0,775266368.54
2024-11-29,39.76,39.88,40.07,39.46,24630685.0,980649147.88
2024-12-02,39.75,40.11,40.3,39.41,27131939.0,1085091695.16
2024-12-03,40.0,40.08,40.73,39.87,30131661.0,1211283230.8
2024-12-04,39.87,39.52,39.97,39.37,25362382.0,1005463140.85
2024-12-05,39.26,39.6,39.7,39.01,26174248.0,1029836372.88
2024-12-06,39.44,39.57,39.9,39.44,23933501.0,949272873.71
2024-12-09,39.49,38.73,39.5,38.56,35508115.0,1382780852.86
2024-12-10,39.77,38.92,40.22,38.91,48250535.0,1907810343.07
2024-12-11,38.94,39.72,39.9,38.89,33641515.0,1331620278.74
2024-12-12,39.8,40.45,40.52,39.52,35655312.0,1430502136.23
2024-12-13,40.2,39.5,40.23,39.5,33046082.0,1312778876.22
2024-12-16,39.51,39.1,39.68,38.89,24488239.0,959076763.31
2024-12-17,39.1,38.99,39.41,38.85,20740405.0,811088626.75
2024-12-18,39.07,38.68,39.19,38.58,23508792.0,911370047.89
2024-12-19,38.39,38.71,38.83,38.05,23851459.0,916371565.85
2024-12-20,38.68,38.12,38.99,38.12,35638912.0,1374477757.97
2024-12-23,38.13,38.26,38.56,37.94,26113173.0,998583618.44
2024-12-24,38.27,38.51,38.95,38.07,27714201.0,1068466600.44
2024-12-25,38.74,38.26,38.77,38.11,20342229.0,778688732.54
2024-12-26,38.27,38.11,38.47,38.03,21594700.0,824079614.48
2024-12-27,38.12,38.54,38.92,37.71,31664997.0,1214610715.93
2024-12-30,38.67,38.67,38.88,38.08,31322793.0,1211430206.65
2024-12-31,38.52,38.44,39.25,38.43,27798047.0,1077820759.79
2025-01-02,38.46,37.59,38.8,37.42,29709942.0,1133209447.59
2025-01-03,37.68,37.32,38.08,37.2,24418067.0,919700249.7
2025-01-06,37.54,37.49,37.91,37.28,23842709.0,895302752.08
2025-01-07,37.55,37.68,38.03,37.2,21210188.0,799239248.71
2025-01-08,37.52,37.25,37.88,37.11,24028083.0,899959632.41
2025-01-09,37.8,37.3,38.17,37.04,48934489.0,1834910494.23
2025-01-10,37.13,36.2,37.18,36.15,40826460.0,1494123541.55
2025-01-13,35.81,36.25,36.7,35.72,25238098.0,914789614.81
2025-01-14,36.28,37.04,37.05,36.05,34342340.0,1259618929.8
2025-01-15,36.86,36.37,36.95,36.2,31732001.0,1156462608.72
2025-01-16,36.41,36.43,37.05,36.14,34711431.0,1269580785.81
