,open,close,high,low,volume,money
2024-05-17,87.65,89.4,89.42,87.65,10162016.0,901145080.7
2024-05-20,89.83,89.17,90.92,88.14,12871283.0,1151088806.95
2024-05-21,88.85,87.95,89.14,87.47,7983237.0,704230736.25
2024-05-22,88.82,90.61,91.54,88.54,22407117.0,2026540993.45
2024-05-23,90.12,88.43,90.17,88.15,11596513.0,1028858520.98
2024-05-24,88.16,88.06,88.79,87.38,11110958.0,978103382.73
2024-05-27,87.78,89.87,90.18,87.75,10895395.0,974601118.14
2024-05-28,89.87,89.46,90.34,89.35,7489720.0,671866254.18
2024-05-29,89.19,89.76,90.59,89.19,8879909.0,799879291.88
2024-05-30,89.76,88.22,91.5,87.8,14115540.0,1261862602.25
2024-05-31,89.22,86.91,89.22,86.76,11827588.0,1034548710.59
2024-06-03,86.61,86.58,87.3,86.16,9854676.0,853371079.66
2024-06-04,86.54,87.45,88.1,86.37,8692206.0,761120085.61
2024-06-05,87.85,87.49,87.88,87.02,5238316.0,458337869.01
2024-06-06,87.55,88.15,89.62,87.49,9924425.0,879520990.5
2024-06-07,89.05,87.34,89.14,86.86,7629020.0,668137932.87
2024-06-11,87.53,87.65,88.0,86.4,7410667.0,646381076.31
2024-06-12,87.66,86.01,87.84,85.14,11840253.0,1018061590.21
2024-06-13,86.14,85.13,86.21,84.38,10193096.0,867162740.72
2024-06-14,84.9,85.83,86.51,83.3,15548572.0,1318115955.26
2024-06-17,85.52,85.12,86.44,84.74,10030297.0,856106647.56
2024-06-18,85.18,84.5,85.42,83.99,7643699.0,646095026.82
2024-06-19,84.49,83.58,84.67,83.15,11889965.0,993727389.26
2024-06-20,83.59,83.42,84.97,83.32,8919648.0,747826012.34
2024-06-21,83.42,82.69,83.68,81.9,9477582.0,783077014.19
2024-06-24,82.79,83.66,83.85,81.86,11453100.0,950428470.06
2024-06-25,84.06,85.15,85.62,83.23,13318888.0,1130044495.13
2024-06-26,84.85,84.76,85.17,84.04,8297389.0,703111209.69
2024-06-27,84.47,82.49,84.82,81.47,18371641.0,1515362315.82
2024-06-28,82.2,80.27,82.72,80.27,19177107.0,1554546091.79
2024-07-01,80.01,81.69,82.19,80.01,11025348.0,898168983.73
2024-07-02,81.0,79.71,81.87,79.69,14522426.0,1166205644.73
2024-07-03,79.71,79.83,80.68,79.54,7523690.0,602036299.98
2024-07-04,80.26,80.41,80.57,78.82,10416462.0,832074344.63
2024-07-05,80.31,80.5,80.7,79.22,9376675.0,750107667.37
2024-07-08,80.03,78.66,80.04,78.62,9676192.0,765209507.43
2024-07-09,78.62,78.0,78.9,77.43,11229253.0,876192561.14
2024-07-10,77.84,77.18,78.78,76.83,8846228.0,685361001.58
2024-07-11,77.56,79.94,80.73,77.19,14619344.0,1161792930.12
2024-07-12,80.7,82.71,83.33,80.4,16456374.0,1353422383.8
2024-07-15,82.89,81.0,83.13,80.71,9986803.0,813363081.63
2024-07-16,80.85,81.17,81.87,80.65,8100013.0,658638150.27
2024-07-17,81.18,81.7,81.92,78.92,11883533.0,959122449.27
2024-07-18,81.72,81.18,81.77,79.99,11149407.0,900209941.68
2024-07-19,80.97,81.93,82.36,80.02,13702909.0,1115766373.92
2024-07-22,81.93,81.03,82.19,80.11,11421601.0,924297623.09
2024-07-23,81.01,79.11,81.28,79.01,9730171.0,776693783.0
2024-07-24,79.92,78.71,80.07,78.2,7264129.0,572899114.36
2024-07-25,78.62,77.92,79.98,77.45,9282575.0,727806990.81
2024-07-26,78.32,78.73,79.71,77.94,10782343.0,848241744.51
2024-07-29,78.8,77.01,78.94,76.92,7256621.0,561622163.07
2024-07-30,76.93,74.61,77.38,73.83,15132979.0,1133531846.77
2024-07-31,74.53,77.03,77.21,74.14,13847623.0,1052841455.91
2024-08-01,76.93,73.7,77.05,73.63,19896316.0,1482880157.63
2024-08-02,72.96,73.46,73.76,71.67,18669951.0,1358650060.01
2024-08-05,72.67,71.77,73.65,71.75,14291502.0,1034848345.06
2024-08-06,72.29,71.77,73.11,70.93,11825859.0,849772116.71
2024-08-07,71.62,72.95,73.44,71.49,14838531.0,1081861331.36
2024-08-08,72.95,75.94,76.61,72.95,21108736.0,1588036466.9
2024-08-09,75.44,75.05,76.19,74.73,9974125.0,751615383.2
2024-08-12,74.67,74.37,75.12,73.46,7059756.0,525433918.82
2024-08-13,73.97,72.47,74.13,70.85,20665388.0,1485519625.17
2024-08-14,72.46,70.28,72.46,69.3,22984449.0,1611282276.75
2024-08-15,69.98,69.84,70.85,69.41,16843530.0,1177921493.59
2024-08-16,69.76,70.19,70.82,69.14,12609534.0,883872460.81
2024-08-19,70.1,70.09,71.4,69.66,11339700.0,796770057.05
2024-08-20,69.94,69.3,70.61,68.89,11454840.0,797054012.96
2024-08-21,69.42,69.59,70.06,68.88,7931991.0,552460937.74
2024-08-22,69.58,69.39,69.98,69.04,7027151.0,488430326.12
2024-08-23,69.19,70.04,70.74,69.01,9874016.0,690393450.33
2024-08-26,70.06,69.29,70.45,68.67,11259016.0,779293802.78
2024-08-27,69.09,69.04,69.39,68.66,7137537.0,492867445.77
2024-08-28,69.04,68.97,69.66,68.68,7399798.0,511421509.62
2024-08-29,69.11,70.3,70.77,68.67,12230149.0,857526995.71
2024-08-30,70.36,72.46,73.66,69.29,20182993.0,1456913725.85
2024-09-02,72.26,70.32,72.53,69.99,12080019.0,854968057.46
2024-09-03,70.32,70.83,70.95,69.69,8164874.0,576192617.03
2024-09-04,70.48,70.17,71.05,69.58,9772468.0,685939865.14
2024-09-05,70.2,70.8,71.26,69.72,10080920.0,710221050.96
2024-09-06,70.8,70.6,71.53,70.42,7582645.0,537838979.6
2024-09-09,70.21,70.34,71.57,69.1,10373314.0,727231153.96
2024-09-10,70.14,69.7,70.7,69.22,6886085.0,480553713.88
2024-09-11,69.42,70.67,70.89,68.9,9606352.0,674453391.96
2024-09-12,70.28,70.73,71.79,70.28,7997672.0,568010555.0
2024-09-13,70.89,70.87,72.2,70.6,9236019.0,659112329.05
2024-09-18,71.0,72.76,72.83,71.0,13809341.0,996606809.81
2024-09-19,73.0,75.61,76.5,72.81,21632355.0,1621504425.55
2024-09-20,75.5,75.67,75.74,74.5,13333965.0,1002325468.83
2024-09-23,75.73,75.65,76.67,75.1,10078796.0,764279877.09
2024-09-24,77.02,78.96,79.0,75.65,22520140.0,1748571602.1
2024-09-25,80.54,77.72,81.56,77.57,24686647.0,1960613392.64
2024-09-26,78.5,80.7,80.7,77.46,22023291.0,1737918982.22
2024-09-27,82.4,85.41,85.99,82.4,21332796.0,1797185998.1
2024-09-30,89.5,91.32,92.97,87.08,47278924.0,4246617791.71
2024-10-08,100.4,93.75,100.4,91.12,54406647.0,5184802475.14
2024-10-09,92.0,84.88,92.0,84.6,45829499.0,4012286355.18
2024-10-10,84.98,85.45,88.45,84.74,27552497.0,2382251321.8
2024-10-11,85.2,82.0,85.4,80.9,24978330.0,2061659746.8
2024-10-14,82.5,81.93,83.5,81.18,33581425.0,2753530004.11
2024-10-15,82.01,79.43,82.2,79.3,24305250.0,1961056381.09
2024-10-16,78.81,78.84,80.18,78.67,18864783.0,1496446555.45
2024-10-17,79.12,76.5,79.49,76.49,26046988.0,2019271085.01
2024-10-18,76.33,78.22,79.5,75.61,30710137.0,2382544096.67
2024-10-21,79.0,78.19,79.12,77.1,32236978.0,2509087981.91
2024-10-22,78.28,78.89,80.23,77.89,28776664.0,2279915651.44
2024-10-23,79.05,79.32,80.08,78.3,29803752.0,2354891299.61
2024-10-24,79.1,77.4,79.1,76.92,26412023.0,2049836114.87
2024-10-25,77.48,77.72,78.79,76.98,22712126.0,1766392960.9
2024-10-28,77.73,79.6,80.5,77.73,43105593.0,3425050033.74
2024-10-29,78.95,76.84,78.95,76.49,46360867.0,3575505557.66
2024-10-30,76.6,75.98,77.36,75.88,23944899.0,1827229219.85
2024-10-31,75.79,75.25,76.05,74.56,23751983.0,1785797468.71
2024-11-01,75.27,76.51,77.77,75.01,32177074.0,2467355478.01
2024-11-04,76.51,77.33,77.38,75.85,22204925.0,1700974413.03
2024-11-05,77.1,78.88,79.0,76.53,31368435.0,2451792434.57
2024-11-06,78.89,77.89,79.34,77.5,29805336.0,2335423284.1
2024-11-07,77.05,79.55,79.55,76.88,31626094.0,2487477625.01
2024-11-08,80.24,81.56,83.59,80.24,47187458.0,3880527827.19
2024-11-11,80.35,80.87,81.26,79.58,27418908.0,2201482497.24
2024-11-12,81.8,80.5,82.98,80.15,28834445.0,2354548313.26
2024-11-13,79.65,79.91,80.5,79.58,16756171.0,1338684219.69
2024-11-14,79.51,78.07,79.91,77.99,17497230.0,1382547306.78
2024-11-15,78.07,76.99,78.86,76.8,18863374.0,1460729288.56
2024-11-18,77.0,76.36,78.8,76.0,22683539.0,1758091149.42
2024-11-19,76.7,77.13,77.2,76.2,13470555.0,1034368854.87
2024-11-20,77.0,76.79,77.05,76.0,19716185.0,1506098580.67
2024-11-21,77.13,76.68,77.24,76.26,14189779.0,1088138601.44
2024-11-22,76.29,73.89,76.5,73.77,31017748.0,2322443277.45
2024-11-25,73.89,73.0,74.44,72.46,17975569.0,1318123553.0
2024-11-26,72.72,72.9,73.45,72.31,10605210.0,772608554.69
2024-11-27,72.88,74.48,74.55,72.58,15098061.0,1112405397.57
2024-11-28,74.09,73.91,74.67,73.65,11117685.0,823603874.73
2024-11-29,74.0,74.29,75.0,73.09,17408767.0,1292006144.11
2024-12-02,74.2,75.39,75.49,73.9,16328711.0,1222202923.95
2024-12-03,75.38,75.06,75.44,74.62,12377074.0,929377063.06
2024-12-04,75.0,73.4,75.0,73.25,23786579.0,1751476252.61
2024-12-05,73.02,72.33,73.19,72.0,19394673.0,1403492200.81
2024-12-06,72.35,73.63,73.98,72.35,17351580.0,1273147758.65
2024-12-09,73.7,73.17,74.06,72.9,14904562.0,1093121602.42
2024-12-10,75.15,74.38,76.1,74.16,32281195.0,2432836597.24
2024-12-11,74.1,74.9,75.05,74.0,14112463.0,1054360173.67
2024-12-12,74.86,76.35,76.64,74.58,25997102.0,1978100952.93
2024-12-13,75.91,74.75,75.95,74.67,19693820.0,1481925002.08
2024-12-16,74.75,73.52,75.24,73.37,13140272.0,969344115.05
2024-12-17,73.35,75.11,75.68,73.23,19235609.0,1440118980.47
2024-12-18,75.22,74.71,76.33,74.64,14857075.0,1119392295.66
2024-12-19,74.33,74.26,74.78,73.73,8382717.0,622577154.16
2024-12-20,74.27,73.69,74.47,73.36,12867095.0,950533213.26
2024-12-23,73.68,74.13,74.97,73.63,13427799.0,997574417.52
2024-12-24,74.14,74.89,75.4,73.88,15585460.0,1167230324.75
2024-12-25,75.0,73.31,75.0,73.04,18645431.0,1368456217.62
2024-12-26,73.31,73.08,73.4,72.58,16729081.0,1218510502.31
2024-12-27,73.09,72.99,73.19,72.41,16667600.0,1213350091.85
2024-12-30,72.88,72.85,73.98,72.65,18682366.0,1364560297.14
2024-12-31,72.62,71.35,72.95,71.34,23627566.0,1701804823.14
2025-01-02,71.35,69.72,71.35,69.4,25730689.0,1802306993.2
2025-01-03,69.72,70.09,71.14,69.7,17704391.0,1245937843.7
2025-01-06,70.12,70.26,70.71,69.68,14387406.0,1008441514.82
2025-01-07,70.12,69.48,70.4,69.18,16324021.0,1135935775.46
2025-01-08,69.48,68.2,69.48,67.77,22425926.0,1536623215.13
2025-01-09,68.11,67.71,68.43,67.52,15782366.0,1070717937.67
2025-01-10,67.82,65.9,68.1,65.9,23510311.0,1566711407.19
2025-01-13,65.89,66.69,67.09,65.45,15159732.0,1009839374.72
2025-01-14,66.69,67.81,67.99,66.28,17833193.0,1199849052.23
2025-01-15,68.0,67.18,68.1,66.9,11257368.0,757778307.59
2025-01-16,67.17,67.74,69.0,67.15,19276466.0,1313245412.05
