,open,close,high,low,volume,money
2024-06-26,184.24,184.62,185.74,182.32,10531704.0,1940490559.38
2024-06-27,184.62,184.12,184.99,182.14,12714308.0,2330478210.95
2024-06-28,182.92,179.17,184.59,178.98,19513715.0,3539244333.22
2024-07-01,178.33,175.23,178.42,170.35,27125311.0,4709620520.85
2024-07-02,173.02,175.24,176.11,171.29,14484774.0,2529552189.48
2024-07-03,176.15,178.64,181.63,175.47,16283099.0,2906473773.97
2024-07-04,179.53,178.74,182.12,178.34,11891447.0,2137596470.18
2024-07-05,180.14,176.77,181.62,175.66,13589619.0,2414693953.96
2024-07-08,175.17,175.07,177.52,174.17,10858263.0,1907514420.0
2024-07-09,174.46,174.93,176.45,172.26,16522838.0,2876833389.62
2024-07-10,174.17,172.22,179.23,172.22,17858221.0,3123226777.38
2024-07-11,174.16,176.16,178.13,172.66,20911032.0,3678618339.7
2024-07-12,177.0,178.94,180.9,176.15,19644293.0,3523525353.71
2024-07-15,177.45,177.27,179.09,176.26,11524745.0,2041627402.34
2024-07-16,176.65,178.44,179.64,176.45,15221444.0,2710034963.05
2024-07-17,177.15,180.03,181.79,175.1,18679365.0,3346445646.37
2024-07-18,179.14,187.45,188.2,178.82,32147959.0,5957621426.21
2024-07-19,185.46,188.54,189.18,185.31,20947690.0,3929663334.93
2024-07-22,190.28,188.61,193.25,186.5,17250652.0,3259890052.78
2024-07-23,188.11,185.31,188.79,185.31,11960233.0,2233862306.3
2024-07-24,185.11,185.43,188.19,184.5,14537576.0,2708577542.72
2024-07-25,185.23,186.83,189.82,184.18,20694739.0,3863507112.24
2024-07-26,189.09,188.45,192.38,187.15,23459776.0,4436931314.66
2024-07-29,186.11,183.65,186.11,179.14,21464896.0,3918833597.96
2024-07-30,182.34,184.01,184.44,182.34,12786238.0,2349179517.95
2024-07-31,181.13,185.42,185.99,181.13,19992436.0,3690880179.03
2024-08-01,184.12,179.44,185.11,179.24,23123109.0,4180640117.67
2024-08-02,178.14,176.24,179.14,175.9,15568048.0,2753866402.32
2024-08-05,174.17,176.15,179.33,174.16,19440519.0,3451887572.32
2024-08-06,177.56,174.11,178.53,172.88,15844386.0,2771240102.29
2024-08-07,174.11,172.84,175.39,172.84,12815172.0,2230380711.06
2024-08-08,172.18,171.58,172.77,169.31,14729352.0,2520197340.45
2024-08-09,172.77,169.19,174.03,169.19,15486964.0,2646422840.31
2024-08-12,169.76,168.19,170.3,166.0,17499168.0,2934605437.63
2024-08-13,168.08,172.95,174.12,167.58,19482315.0,3336604796.24
2024-08-14,172.16,171.39,173.62,170.9,10014119.0,1720375362.23
2024-08-15,171.18,172.57,173.77,170.47,14550705.0,2511442939.39
2024-08-16,172.57,172.79,175.16,172.05,11204159.0,1941327488.98
2024-08-19,172.52,174.76,177.09,172.32,14103209.0,2473581500.63
2024-08-20,174.16,174.03,175.16,172.83,8477448.0,1475662465.92
2024-08-21,173.17,173.18,174.57,171.18,11200907.0,1940113037.72
2024-08-22,174.14,177.95,179.11,173.47,19996652.0,3536569763.92
2024-08-23,176.15,180.93,181.65,176.15,18503560.0,3332172741.09
2024-08-26,181.03,183.04,183.68,180.14,14909968.0,2717728514.01
2024-08-27,181.65,182.62,183.61,180.63,10024877.0,1827225122.26
2024-08-28,181.93,181.95,182.81,180.41,10690077.0,1940292275.3
2024-08-29,178.31,179.94,182.12,178.31,15745452.0,2839993927.17
2024-08-30,179.94,183.46,185.07,179.94,25551219.0,4689604094.32
2024-09-02,183.56,180.32,184.7,180.14,13047499.0,2371406001.78
2024-09-03,179.44,184.76,185.81,179.16,18284223.0,3362146073.33
2024-09-04,184.43,186.26,188.1,183.97,16644026.0,3101382415.29
2024-09-05,186.26,185.91,188.64,184.91,12377337.0,2302962597.23
2024-09-06,185.23,185.06,187.6,184.51,7561605.0,1404159124.51
2024-09-09,184.23,184.27,187.76,182.59,13540030.0,2494206446.2
2024-09-10,184.61,180.29,184.61,180.19,15498443.0,2809100737.45
2024-09-11,181.53,185.67,186.88,180.29,21298819.0,3938430662.64
2024-09-12,187.1,188.45,191.24,185.82,20809384.0,3931885572.83
2024-09-13,187.98,182.62,187.98,182.62,17370259.0,3202147524.27
2024-09-18,182.72,185.51,186.53,182.41,11432504.0,2116044596.22
2024-09-19,186.11,186.01,187.32,182.72,15845095.0,2940618896.64
2024-09-20,186.01,184.71,187.0,182.8,15577109.0,2874252971.74
2024-09-23,185.77,187.3,188.53,184.61,15868346.0,2968348168.22
2024-09-24,191.04,196.58,197.22,187.99,35621887.0,6891613101.73
2024-09-25,206.4,202.13,206.41,201.62,42211748.0,8606648805.95
2024-09-26,202.73,204.53,206.34,197.98,35659678.0,7190132217.19
2024-09-27,210.99,225.73,230.57,210.66,70518164.0,15567947397.43
2024-09-30,231.91,250.69,253.78,230.89,91799636.0,22246725636.15
2024-10-08,294.59,297.57,300.06,266.38,138307119.0,39285155658.41
2024-10-09,278.56,253.78,278.65,253.78,109213264.0,29017394644.92
2024-10-10,253.78,256.77,264.72,248.97,61125807.0,15786972610.89
2024-10-11,254.28,240.64,254.28,236.79,47868881.0,11668275358.21
2024-10-14,248.8,248.53,251.59,243.77,46984289.0,11671765786.38
2024-10-15,248.62,240.07,249.64,239.98,32922592.0,8057930637.14
2024-10-16,237.68,232.73,237.68,232.22,33747151.0,7918107275.66
2024-10-17,232.88,230.39,237.74,229.76,26290250.0,6135626737.15
2024-10-18,228.9,248.7,257.64,228.5,68340222.0,16734812130.47
2024-10-21,257.76,252.15,261.28,250.55,58736370.0,14972853360.17
2024-10-22,252.79,249.35,253.34,246.08,28009825.0,6986426718.6
2024-10-23,246.63,248.11,253.72,245.68,32308447.0,8076690148.32
2024-10-24,248.58,244.98,250.3,243.83,21568816.0,5297733385.73
2024-10-25,251.13,257.64,263.73,245.12,58176437.0,14887536977.89
2024-10-28,254.91,255.02,257.37,251.79,27734412.0,7053002719.83
2024-10-29,255.02,250.58,256.48,250.04,27124371.0,6853075171.39
2024-10-30,248.81,246.85,251.09,243.33,27264606.0,6734690047.33
2024-10-31,245.81,244.81,249.3,242.83,25622669.0,6286268642.67
2024-11-01,245.35,245.02,248.63,244.01,26040213.0,6418140472.77
2024-11-04,242.83,250.0,253.09,242.83,24363597.0,6074686403.4
2024-11-05,249.38,260.14,261.56,247.94,48714786.0,12547431634.82
2024-11-06,257.75,255.27,268.21,252.29,45456438.0,11840068810.22
2024-11-07,256.77,261.54,261.54,252.67,33732152.0,8698717048.5
2024-11-08,268.37,256.27,270.7,255.87,40487520.0,10612727375.41
2024-11-11,251.14,266.22,267.71,249.81,49389823.0,12844920271.79
2024-11-12,276.95,271.72,283.84,269.69,74760108.0,20764206510.38
2024-11-13,267.72,280.65,286.82,265.5,56041376.0,15410247017.55
2024-11-14,281.65,273.69,283.63,273.35,42861945.0,11940874423.6
2024-11-15,268.21,264.29,273.69,264.29,35367253.0,9488134617.77
2024-11-18,264.29,261.66,269.66,259.75,30797116.0,8135717135.86
2024-11-19,260.77,267.44,270.7,256.77,34979973.0,9211079120.51
2024-11-20,265.67,266.27,268.61,263.34,22817770.0,6060616028.92
2024-11-21,264.39,266.98,270.13,262.4,20649461.0,5510533650.39
2024-11-22,266.65,257.86,267.72,257.64,22663355.0,5937579845.21
2024-11-25,261.8,262.84,265.29,259.93,26365006.0,6923644963.03
2024-11-26,260.32,255.49,262.71,254.44,27491722.0,7076484876.24
2024-11-27,253.48,258.66,259.65,250.27,27532176.0,7033615361.69
2024-11-28,257.96,253.48,258.29,252.29,22462895.0,5728197559.53
2024-11-29,250.03,259.99,266.71,250.03,31516816.0,8192074188.26
2024-12-02,257.4,260.94,262.29,255.98,20746646.0,5387882833.85
2024-12-03,259.75,260.59,261.73,257.76,17393873.0,4514867561.72
2024-12-04,258.76,257.73,260.75,256.27,16259058.0,4186965339.38
2024-12-05,256.76,254.78,257.71,253.79,16098476.0,4109014221.95
2024-12-06,254.78,265.28,268.61,253.78,33196704.0,8719647873.97
2024-12-09,265.71,266.77,268.37,263.15,22563869.0,6005103478.7
2024-12-10,279.94,269.28,280.16,268.04,33062362.0,9035442039.71
2024-12-11,272.65,265.82,278.16,265.25,19493936.0,5262014871.75
2024-12-12,264.63,272.4,274.06,263.93,22436685.0,6055502392.49
2024-12-13,268.59,265.75,270.7,264.73,28452347.0,7596460114.56
2024-12-16,264.95,265.92,268.21,262.79,16335537.0,4333963457.3
2024-12-17,265.72,272.49,276.67,265.27,28350027.0,7746201690.52
2024-12-18,273.0,270.11,273.42,269.02,15157732.0,4110472402.55
2024-12-19,267.97,268.5,271.05,265.35,15419672.0,4137668599.45
2024-12-20,268.5,261.46,269.51,259.08,27873238.0,7313368050.81
2024-12-23,261.46,262.24,267.6,261.46,20738443.0,5482614221.43
2024-12-24,261.74,266.95,266.97,261.74,19709497.0,5229920631.84
2024-12-25,267.63,266.69,269.62,264.99,11468591.0,3058526680.1
2024-12-26,265.92,260.0,265.92,259.75,22551482.0,5898437344.16
2024-12-27,259.33,260.75,262.16,253.78,24468796.0,6338085456.58
2024-12-30,259.63,265.31,266.22,259.27,22739972.0,6013633016.57
2024-12-31,263.82,264.73,269.21,263.82,25053623.0,6694555730.67
2025-01-02,264.98,257.54,265.03,255.77,23466667.0,6090661831.17
2025-01-03,257.54,256.4,261.74,255.98,18612663.0,4812148522.42
2025-01-06,256.77,255.52,258.76,251.79,17372057.0,4433101113.47
2025-01-07,241.84,248.26,250.8,239.93,40296078.0,9934923663.6
2025-01-08,244.82,244.17,247.12,242.16,27316231.0,6681628785.11
2025-01-09,240.2,246.15,249.05,240.01,17014148.0,4168600175.92
2025-01-10,245.32,244.82,248.76,243.51,14800127.0,3643092329.08
2025-01-13,242.34,245.73,248.81,240.84,18179060.0,4467775090.65
2025-01-14,246.53,254.98,255.77,244.04,20343909.0,5108567634.52
2025-01-15,254.98,249.67,255.18,248.48,15134959.0,3798504600.23
2025-01-16,250.8,248.74,253.38,247.07,16266075.0,4056598313.89
