,open,close,high,low,volume,money
2024-01-10,1583.04,1583.42,1600.75,1580.05,1798705.0,2856120718.0
2024-01-11,1582.07,1588.31,1599.28,1580.11,1704355.0,2708764500.37
2024-01-12,1581.95,1584.93,1592.84,1581.4,1202882.0,1908084612.0
2024-01-15,1577.15,1581.98,1596.42,1576.62,1850887.0,2931202342.59
2024-01-16,1580.53,1581.43,1588.73,1567.45,2685320.0,4236042959.79
2024-01-17,1572.33,1521.21,1577.62,1521.21,5352651.0,8251735591.39
2024-01-18,1518.31,1553.88,1555.74,1500.52,6265658.0,9566349513.74
2024-01-19,1551.95,1577.15,1580.06,1544.24,4807947.0,7550144389.15
2024-01-22,1571.37,1583.91,1584.87,1561.6,4866774.0,7678297836.0
2024-01-23,1574.27,1561.72,1581.93,1552.07,3611255.0,5659457115.0
2024-01-24,1571.37,1568.47,1576.04,1546.83,3443464.0,5373603703.0
2024-01-25,1569.26,1580.05,1582.94,1564.61,3235035.0,5094508165.0
2024-01-26,1572.68,1579.39,1585.93,1565.58,2794338.0,4402111882.29
2024-01-29,1582.27,1591.62,1601.83,1582.26,3257311.0,5189014946.07
2024-01-30,1591.6,1555.93,1591.6,1553.04,3199842.0,5010784454.24
2024-01-31,1555.93,1548.13,1562.66,1541.59,3073657.0,4770104890.59
2024-02-01,1548.7,1553.07,1566.44,1544.36,2745655.0,4272298575.76
2024-02-02,1557.86,1539.53,1570.19,1525.06,4082645.0,6336691193.66
2024-02-05,1539.53,1572.34,1579.51,1538.81,5507904.0,8590683070.98
2024-02-06,1572.34,1616.7,1625.85,1568.57,5439657.0,8740646588.38
2024-02-07,1621.56,1650.46,1653.93,1602.82,5453034.0,8899606866.71
2024-02-08,1659.16,1645.64,1663.97,1625.39,4847145.0,7953438044.01
2024-02-19,1676.38,1635.45,1676.44,1628.28,3833367.0,6288277979.62
2024-02-20,1637.31,1610.92,1637.31,1597.95,3573434.0,5755266893.46
2024-02-21,1607.08,1656.89,1669.76,1603.2,4784688.0,7868784081.7
2024-02-22,1647.09,1657.58,1662.05,1640.37,2362962.0,3905984694.84
2024-02-23,1650.57,1653.45,1663.37,1639.87,2830740.0,4670706949.89
2024-02-26,1647.57,1635.01,1648.29,1625.4,2832028.0,4625594409.39
2024-02-27,1623.46,1629.73,1633.02,1618.63,2288968.0,3718478357.63
2024-02-28,1629.17,1622.06,1636.55,1614.78,3303612.0,5371312846.96
2024-02-29,1622.06,1635.03,1636.48,1619.79,2566640.0,4184917973.12
2024-03-01,1630.21,1625.44,1635.0,1617.36,2785341.0,4526845398.15
2024-03-04,1619.6,1616.99,1621.52,1610.96,2745616.0,4434401015.25
2024-03-05,1611.7,1635.13,1636.96,1607.71,3756750.0,6102136582.12
2024-03-06,1631.17,1621.09,1635.03,1618.65,2295461.0,3725582802.23
2024-03-07,1620.56,1624.06,1630.02,1618.63,2239132.0,3633934773.86
2024-03-08,1621.1,1612.3,1627.01,1610.96,2296886.0,3710678521.73
2024-03-11,1615.74,1634.54,1638.77,1613.98,3099156.0,5048394347.37
2024-03-12,1634.01,1683.26,1687.22,1630.69,5621543.0,9393309052.2
2024-03-13,1678.41,1666.33,1686.16,1659.24,2747147.0,4588879420.47
2024-03-14,1658.18,1655.9,1673.46,1650.95,2011651.0,3338768307.9
2024-03-15,1651.91,1656.73,1671.11,1651.43,1848767.0,3066692399.05
2024-03-18,1654.32,1647.82,1659.0,1638.89,2701064.0,4446059129.61
2024-03-19,1642.75,1647.59,1659.09,1633.21,2482586.0,4093701260.68
2024-03-20,1643.1,1649.11,1653.05,1640.08,1580855.0,2604543856.37
2024-03-21,1647.67,1648.54,1658.18,1644.2,1720467.0,2839332631.35
2024-03-22,1644.71,1641.16,1648.53,1628.28,2638980.0,4318592818.22
2024-03-25,1638.45,1629.25,1638.67,1621.12,2537045.0,4131446236.95
2024-03-26,1627.76,1648.82,1652.2,1627.76,2909857.0,4782899074.34
2024-03-27,1644.68,1640.82,1651.43,1638.89,1877690.0,3087792980.39
2024-03-28,1635.03,1641.44,1657.22,1633.3,2554599.0,4201857059.18
2024-03-29,1641.44,1642.65,1650.46,1638.02,1395010.0,2290584417.12
2024-04-01,1649.49,1660.43,1672.65,1648.25,2812648.0,4679371034.95
2024-04-02,1661.08,1653.35,1663.96,1644.73,2638266.0,4360973684.11
2024-04-03,1672.65,1654.43,1677.9,1649.52,3011112.0,5002390041.83
2024-04-08,1635.03,1607.69,1636.0,1603.78,6133666.0,9907355766.28
2024-04-09,1601.92,1603.41,1613.81,1599.77,2652839.0,4256226332.6
2024-04-10,1603.46,1589.67,1606.08,1586.8,2864391.0,4562853879.72
2024-04-11,1582.08,1589.69,1591.62,1576.86,2360125.0,3736417594.65
2024-04-12,1592.59,1576.22,1605.13,1576.22,2772524.0,4403968129.45
2024-04-15,1577.16,1613.79,1616.33,1577.13,3713141.0,5960815531.8
2024-04-16,1606.57,1610.92,1620.14,1600.31,2722961.0,4382796962.26
2024-04-17,1608.99,1608.02,1615.93,1599.34,2572941.0,4130322017.81
2024-04-18,1600.31,1611.67,1623.44,1599.51,2754287.0,4445487745.15
2024-04-19,1602.02,1588.38,1609.47,1583.21,2436183.0,3879233241.82
2024-04-22,1595.48,1615.8,1619.48,1586.8,3104993.0,5001684634.65
2024-04-23,1615.74,1632.41,1635.03,1615.74,2589615.0,4217855278.96
2024-04-24,1636.94,1633.68,1639.77,1623.77,1771311.0,2893555635.0
2024-04-25,1630.53,1633.14,1635.61,1622.73,1500744.0,2447183878.84
